source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Person:matthias_weber,Chunk:chunk_99780812c420d780,EVIDENCED_BY:b2b28d124dde5f08,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Person:matthias_weber,Document:regolith_pdf_p3_chunk,REPORTED_IN:f60c34ab1e475399,REPORTED_IN,The chunk is associated with the author name shown in the header.,Matthias Weber et al. 3,0.42,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:parametric_modeling,Chunk:chunk_384212dd00619739,EVIDENCED_BY:9eedf9522bd2fd7d,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Method:parametric_modeling,Paper:regolith,REPORTED_IN:992e8cda2b84f7df,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Method:parametric_modeling,Material:csm-lht-1_particles,APPLIES_TO:2cf2fb56c2ecc96b,APPLIES_TO,Parametric modeling was performed for CSM-LHT-1 particles.,multivariate analysis and parametric modeling performed for CSM-LHT-1 particles,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Method:parametric_modeling,Application:morphology_texture_comparison,SUPPORTS:8bb629d2df480d8c,SUPPORTS,Parametric modeling is described as a framework to quantify and compare morphology and texture of samples.,parametric modeling can be em- ployed as an efficient and systematic framework to quantify and compare the morphology and texture of different samples,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Method:parametric_modeling,Concept:descriptor_vectors,DERIVED_FROM:6888370de161e65c,DERIVED_FROM,The modeling yields interpretable parameters that characterize descriptor vectors.,relatively few interpretable parameters that characterize the multivariate probability distribution of de- scriptor vectors,0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Material:csm-lht-1_particles,Chunk:chunk_384212dd00619739,EVIDENCED_BY:52d82d9c7b5ad67f,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Material:csm-lht-1_particles,Paper:regolith,REPORTED_IN:576dc8e3a7485078,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Dataset:apollo_sample_10084,Chunk:chunk_384212dd00619739,EVIDENCED_BY:8d3ada680ab42ece,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Dataset:apollo_sample_10084,Paper:regolith,REPORTED_IN:12c0d51711bac734,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Dataset:apollo_sample_10084,Concept:landing_sites,PART_OF:e02292a5e91ca2c5,PART_OF,Apollo sample 10084 is described in the context of a mare landing site among different landing sites.,mare landing sites from Apollo sample 10084,0.75,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Organization:chang_e_mission,Chunk:chunk_384212dd00619739,EVIDENCED_BY:b849eaed32985e02,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Organization:chang_e_mission,Paper:regolith,REPORTED_IN:a3f17ce425aaf998,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Organization:chang_e_mission,Concept:landing_sites,MENTIONS:98dd50f33b36f042,MENTIONS,The Chang’e mission is mentioned in the context of a mare landing site comparison.,mare landing sites ... and the Chang’e mission,0.7,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Concept:landing_sites,Chunk:chunk_384212dd00619739,EVIDENCED_BY:978b730817d728e2,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Concept:landing_sites,Paper:regolith,REPORTED_IN:9bde2f3cedb82b3a,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Application:digital_twin_regolith,Chunk:chunk_384212dd00619739,EVIDENCED_BY:454f533c839cf45a,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Application:digital_twin_regolith,Paper:regolith,REPORTED_IN:8c693df9dea48d81,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Variable:particle_volume,Chunk:chunk_384212dd00619739,EVIDENCED_BY:61f1c0e10adc800f,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Variable:particle_volume,Paper:regolith,REPORTED_IN:7f7c809fbbd29c8b,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Variable:particle_volume,Variable:surface_area,INFLUENCES:992b45ae48474e90,INFLUENCES,Particle volume and surface area are reported as strongly correlated.,particle volume and surface area are strongly corre- lated,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Variable:particle_volume,Descriptor:sphericity,INFLUENCES:c3d3ad491c9ae322,INFLUENCES,Particle volume is reported as negatively correlated with sphericity.,"particle volume and surface area are strongly corre- lated, both negatively with sphericity",0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Variable:surface_area,Chunk:chunk_384212dd00619739,EVIDENCED_BY:d1edcd1e42cd2577,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Variable:surface_area,Paper:regolith,REPORTED_IN:f36c69a594127aba,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Variable:surface_area,Descriptor:sphericity,INFLUENCES:e900021bf71ad9fb,INFLUENCES,Surface area is reported as negatively correlated with sphericity.,"particle volume and surface area are strongly corre- lated, both negatively with sphericity",0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Descriptor:sphericity,Chunk:chunk_384212dd00619739,EVIDENCED_BY:dccfbba86159fbaf,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Descriptor:sphericity,Paper:regolith,REPORTED_IN:e9f3dac9318a0a27,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Descriptor:aspect_ratio,Chunk:chunk_384212dd00619739,EVIDENCED_BY:6d20173a0edd905b,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Descriptor:aspect_ratio,Paper:regolith,REPORTED_IN:34decceed3a1382c,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Descriptor:aspect_ratio,Concept:size_related_descriptors,COMPARES_WITH:3042f2af31063f06,COMPARES_WITH,Aspect ratio is stated to exhibit no clear correlation with size-related descriptors.,aspect ratio exhibits no clear correlation with size-related descriptors,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Descriptor:gray_value_cv,Chunk:chunk_384212dd00619739,EVIDENCED_BY:8f4b8cf8dba7d094,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Descriptor:gray_value_cv,Paper:regolith,REPORTED_IN:2c3f240f7a84a22c,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Descriptor:gray_value_cv,Variable:particle_volume,INFLUENCES:caff3f3290d5c67c,INFLUENCES,Gray-value coefficient of variation is reported as strongly positively correlated with particle volumes.,"strongly positively correlated to particle sizes, i.e., volumes and surface areas",0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Descriptor:gray_value_cv,Variable:surface_area,INFLUENCES:60b78f1b8dfcd075,INFLUENCES,Gray-value coefficient of variation is reported as strongly positively correlated with particle surface areas.,"strongly positively correlated to particle sizes, i.e., volumes and surface areas",0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Concept:size_related_descriptors,Chunk:chunk_384212dd00619739,EVIDENCED_BY:2b5fcaceb58af1c3,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Concept:size_related_descriptors,Paper:regolith,REPORTED_IN:83bac0ffbb76243a,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Application:morphology_texture_comparison,Chunk:chunk_384212dd00619739,EVIDENCED_BY:bec17553e4893931,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Application:morphology_texture_comparison,Paper:regolith,REPORTED_IN:df3a0a84e1c8a63b,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Concept:descriptor_vectors,Chunk:chunk_384212dd00619739,EVIDENCED_BY:8a215f0b0968ecbb,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Concept:descriptor_vectors,Paper:regolith,REPORTED_IN:4d2963703756f6ea,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Concept:descriptor_vectors,Concept:multivariate_probability_distribution,PART_OF:8c5b19d462fa66bd,PART_OF,Descriptor vectors are described as having a multivariate probability distribution.,multivariate probability distribution of de- scriptor vectors,0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Concept:multivariate_probability_distribution,Chunk:chunk_384212dd00619739,EVIDENCED_BY:8d76d5c4d07d1efe,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Concept:multivariate_probability_distribution,Paper:regolith,REPORTED_IN:2d1d66143048843f,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_vol_sa_strong_corr,Chunk:chunk_384212dd00619739,EVIDENCED_BY:abe3590a06c0126f,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_vol_sa_strong_corr,Paper:regolith,REPORTED_IN:968bbe0e8f958b74,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_vol_sa_strong_corr,Variable:particle_volume,MENTIONS:8eaf87513fe98ac1,MENTIONS,The finding concerns particle volume.,particle volume and surface area are strongly corre- lated,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_vol_sa_strong_corr,Variable:surface_area,MENTIONS:61a54b68c3e75c6f,MENTIONS,The finding concerns surface area.,particle volume and surface area are strongly corre- lated,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_vol_sa_strong_corr,Document:regolith_p13_chunk,REPORTED_IN:7c30af2fa08d0a48,REPORTED_IN,The volume-surface area correlation is reported in this document chunk.,Figure 7indi- cates that particle volume and surface area are strongly corre- lated,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_vol_sa_neg_with_sphericity,Chunk:chunk_384212dd00619739,EVIDENCED_BY:6113e48530475f78,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_vol_sa_neg_with_sphericity,Paper:regolith,REPORTED_IN:828133418ad963ff,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_vol_sa_neg_with_sphericity,Descriptor:sphericity,MENTIONS:4033841c9fdb7a27,MENTIONS,The finding involves sphericity.,both negatively with sphericity,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_aspect_ratio_no_corr_size,Chunk:chunk_384212dd00619739,EVIDENCED_BY:46f55fed5005cb5a,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_aspect_ratio_no_corr_size,Paper:regolith,REPORTED_IN:50b996b952373a68,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_aspect_ratio_no_corr_size,Descriptor:aspect_ratio,MENTIONS:f8a2067866cf82d0,MENTIONS,The finding concerns aspect ratio.,aspect ratio exhibits no clear correlation with size-related descriptors,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_gray_cv_pos_corr_size,Chunk:chunk_384212dd00619739,EVIDENCED_BY:50102950d176a9de,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_gray_cv_pos_corr_size,Paper:regolith,REPORTED_IN:5148e564054a1751,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_gray_cv_pos_corr_size,Descriptor:gray_value_cv,MENTIONS:54024de6dd7a0a58,MENTIONS,The finding concerns coefficients of variation of particle-wise gray values.,coeffi- cients of variation of particle-wise gray values are strongly positively correlated,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_gray_cv_pos_corr_size,Document:regolith_p13_chunk,REPORTED_IN:2130776e926e11b6,REPORTED_IN,The gray-value variation correlation with size is reported in this document chunk.,coeffi- cients of variation of particle-wise gray values are strongly positively correlated to particle sizes,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_larger_particles_mixture,Chunk:chunk_384212dd00619739,EVIDENCED_BY:fe10123bddfe02ad,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_larger_particles_mixture,Paper:regolith,REPORTED_IN:983c82ae351b93c9,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_larger_particles_mixture,Variable:particle_volume,SUPPORTS:a02769ca09481b96,SUPPORTS,The interpretation links larger particle size (volume) with mixed-material composition likelihood.,This might indicate that larger particles are more likely to be composed of a mixture of different materials,0.65,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Limitation:limitation_measurement_techniques,Chunk:chunk_384212dd00619739,EVIDENCED_BY:e4ebdece57ddc524,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Limitation:limitation_measurement_techniques,Paper:regolith,REPORTED_IN:b01212520c792b54,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Limitation:limitation_measurement_techniques,Material:lunar_regolith,LIMITED_BY:b2bffe62699b0a42,LIMITED_BY,Interpretation of differences among lunar regolith samples is limited by differing measurement/analysis techniques.,"samples have been measured and analyzed using different techniques, it is un- clear to what extent these measured differences correspond to actual differences in material",0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Limitation:limitation_beyond_scope,Chunk:chunk_384212dd00619739,EVIDENCED_BY:97c54cd5e2d879ca,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Limitation:limitation_beyond_scope,Paper:regolith,REPORTED_IN:ae68de052db1055d,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Limitation:limitation_beyond_scope,Finding:finding_larger_particles_mixture,LIMITED_BY:6871c2c3287e6dbe,LIMITED_BY,The chunk notes that further analysis of the observed behavior is beyond the paper’s scope.,While further analysis of this behavior lies beyond the scope of the present paper,0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_need_further_investigations,Chunk:chunk_384212dd00619739,EVIDENCED_BY:a9671b171f1903eb,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_need_further_investigations,Paper:regolith,REPORTED_IN:5e2011fe24a228db,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Finding:finding_need_further_investigations,Application:digital_twin_regolith,SUPPORTS:37920a2092dd6566,SUPPORTS,The chunk states that uncertainties and differences corroborate development of a digital twin for regolith from different landing sites.,corroborate the need for further investigations of actual lunar regolith and the development of a digital twin for regolith from different landing sites,0.85,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Finding:finding_need_further_investigations,Material:regolith_simulants,EVIDENCED_BY:0c7a8cf127d013a9,EVIDENCED_BY,The stated need for further investigations is supported by huge differences between regolith simulants and lunar regolith.,the huge differences between regolith simulants and lunar regolith corroborate the need for further investigations,0.8,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Chunk:chunk_99780812c420d780,Paper:regolith,PART_OF:chunk_99780812c420d780,PART_OF,chunk belongs to paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Document:regolith_pdf_p3_chunk,Chunk:chunk_99780812c420d780,EVIDENCED_BY:8268224fc0bae248,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Document:regolith_pdf_p3_chunk,Paper:regolith,REPORTED_IN:08d15f9400cec857,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Document:regolith_pdf_p3_chunk,Method:xray_ct,MENTIONS:055197c614ecd87d,MENTIONS,The chunk explicitly discusses using X-ray CT for further analysis.,"For further analysis, in particular when using X-ray CT",0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:xray_ct,Chunk:chunk_99780812c420d780,EVIDENCED_BY:8f704586c50ce2fd,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:xray_ct,Paper:regolith,REPORTED_IN:96e67f964ba2a675,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:xray_ct,Concept:conical_xray_beam,USES:32f9b6e8c8e551af,USES,X-ray CT uses a conical X-ray beam that passes through the sample.,The conical X-ray beam passes through the sample,0.78,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:xray_tomography,Chunk:chunk_99780812c420d780,EVIDENCED_BY:1cbc6927e385d32d,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:xray_tomography,Paper:regolith,REPORTED_IN:532aac2b7023cf43,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:xray_tomography,Material:regolith_simulants,APPLIES_TO:adc13ea774ccc596,APPLIES_TO,X-ray tomography measurements are applied to particles of regolith simulants.,particles of the regolith simulants ... measured via X-ray tomography,0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:sieving,Chunk:chunk_99780812c420d780,EVIDENCED_BY:a98229425cdd6696,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sieving,Paper:regolith,REPORTED_IN:28ce05f7abaa7f4b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:sieving,Descriptor:fraction_lt_250um,HAS_PROPERTY:34f5b438306b1da9,HAS_PROPERTY,Sieving was used to select particles smaller than 250 µm.,we chose to sieve all samples to <250μm,0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Method:wet_sieving,Chunk:chunk_99780812c420d780,EVIDENCED_BY:17c9781e3285475e,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:wet_sieving,Paper:regolith,REPORTED_IN:6efab470901a1c3f,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Method:wet_sieving,Descriptor:fines_lt_25um,HAS_PROPERTY:4d2a7c756aba3e4d,HAS_PROPERTY,Wet sieving removed fines below 25 µm for CT measurements.,removed the fines below 25μm by wet sieving,0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Instrument:mastersizer_3000,Chunk:chunk_99780812c420d780,EVIDENCED_BY:27a1144497a90088,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:mastersizer_3000,Paper:regolith,REPORTED_IN:73ff377eb0a1fd98,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Instrument:mastersizer_3000,Method:laser_diffraction,USES:049778090697d83d,USES,The Mastersizer 3000 instrument is associated with laser diffraction measurements.,"laser diffraction (Malvern, Mastersizer 3000)",0.9,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Dataset:table_2_psd,Chunk:chunk_99780812c420d780,EVIDENCED_BY:0d08d17b789940ab,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:table_2_psd,Paper:regolith,REPORTED_IN:9d4943a71894110b,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Dataset:table_2_psd,Variable:particle_size_distribution,REPORTED_IN:e78645035c8895de,REPORTED_IN,Table 2 contains information on particle size distribution after sieving.,Table 2shows information on the particle size distri- bution after sieving,0.86,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
Variable:particle_size_distribution,Chunk:chunk_99780812c420d780,EVIDENCED_BY:2fb43cc5df92a2ad,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Variable:particle_size_distribution,Paper:regolith,REPORTED_IN:f56a4ff591e660df,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_lt_250um,Chunk:chunk_99780812c420d780,EVIDENCED_BY:d50e39983107bb8a,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_lt_250um,Paper:regolith,REPORTED_IN:286d3999980639c1,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fines_lt_25um,Chunk:chunk_99780812c420d780,EVIDENCED_BY:66c132994d36360f,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fines_lt_25um,Paper:regolith,REPORTED_IN:5c1700426ab8fb68,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_25_250um,Chunk:chunk_99780812c420d780,EVIDENCED_BY:1ce911061391f29d,EVIDENCED_BY,supported by chunk,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_25_250um,Paper:regolith,REPORTED_IN:08856b28931676f6,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Descriptor:fraction_25_250um,Limitation:imaging_constraints_min_voxels,LIMITED_BY:419aaded8167afd2,LIMITED_BY,The commonly used 25–250 µm selection is a trade-off driven by imaging constraints including minimum voxel requirements.,trade-off between practical imaging constraints (like the min- imum number of voxels for a reasonable description of particle shape),0.82,regolith.pdf p.3 page_text chunk_99780812c420d780,chunk_99780812c420d780,3,regolith.pdf
