source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Variable:reflector_lens_distance,Limitation:occlusion_from_granules,AFFECTS:2c9dfd2087cadb02,AFFECTS,Increasing reflector–lens distance can reduce occlusion for certain material systems.,a larger reflector–lens distance is necessary to reduce occlusion from granules,0.82,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:reflector_lens_distance,Material:rhodium_reflector,MEASURES:c3490b980f3049b2,MEASURES,Reflector distance parameter specifies the reflector position relative to the lens.,Reflectordistance[µm] 1000,0.7,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Concept:image_quality,Paper:mitra,REPORTED_IN:bcd66e9eecd9e87e,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:occlusion_from_granules,Paper:mitra,REPORTED_IN:1a01155b68152eff,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:microscopic_optical_system,Paper:mitra,REPORTED_IN:74317e13585af446,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:diagonal_field_of_view,Paper:mitra,REPORTED_IN:8fa66253807f9636,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:diagonal_field_of_view,Instrument:microscopic_optical_system,HAS_PROPERTY:d39aa8e238c0a5c4,HAS_PROPERTY,The microscopic optical system offers a diagonal field of view of 800 µm.,offers a diagonal field of view of 800µm,0.88,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:diagonal_field_of_view,Descriptor:granule_size_range_2_300_um,SUPPORTS:0f0d02cc012c5c63,SUPPORTS,The field of view enables resolving granules in the specified size range.,enabling the resolution of granules in the approximate size range of 2µm to 300µm,0.86,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:granule_size_range_2_300_um,Paper:mitra,REPORTED_IN:16ab1b9c56038b69,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:sopat_camera,Paper:mitra,REPORTED_IN:ea61feeacafea58d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Instrument:sopat_camera,Material:dried_agglomerated_granules,MEASURES:2a3603a7632358ae,MEASURES,The SOPAT camera primarily captures dried agglomerated granules.,the SOPAT camera primarily captures dried agglomerated granules,0.85,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Instrument:sopat_camera,Descriptor:image_format_8bit_monochrome,HAS_DESCRIPTOR:88d302c013250778,HAS_DESCRIPTOR,The camera recorded 8-bit monochrome images.,recorded 8-bit monochrome images,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Instrument:sopat_camera,Variable:image_dimensions_2464x2056,HAS_PROPERTY:73f0ebc053b4a435,HAS_PROPERTY,The camera images have resolution 2464×2056 pixels.,resolution of 2464×2056 pixels,0.92,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Material:dried_agglomerated_granules,Paper:mitra,REPORTED_IN:2d9b9c5bac88b71f,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Material:primary_alumina_nanoparticles,Paper:mitra,REPORTED_IN:af2b96d911b18e0c,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:resolution_limit,Paper:mitra,REPORTED_IN:25c22fbb1eb14c6d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:resolution_limit,Material:primary_alumina_nanoparticles,LIMITED_BY:5289004a2f475731,LIMITED_BY,Primary alumina nanoparticles are not resolved because they fall below the resolution limit.,the individual primary alumina nanoparticles fall below the resolution limit,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Dataset:imaging_parameters_table2,Paper:mitra,REPORTED_IN:9e9fb9533d947974,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:imaging_parameters_table2,Instrument:sopat_inline_granule_imaging_probe,REPORTED_IN:2f506fddedd5fda0,REPORTED_IN,Imaging specifications are reported for the SOPAT inline granule imaging probe.,Table 2. Imaging specifications. Image capture specifications for the SOPAT inline granule imaging probe.,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:image_format_8bit_monochrome,Paper:mitra,REPORTED_IN:ee973e3924b8a993,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:image_dimensions_2464x2056,Paper:mitra,REPORTED_IN:ae9912334e7db96e,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:conversion_factor,Paper:mitra,REPORTED_IN:f7f3d19f7278a5da,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:conversion_factor,Instrument:sopat_camera,APPLIES_TO:4d87f6ea822a3e9f,APPLIES_TO,A spatial conversion factor is applied to the camera images to obtain physical measurements.,was applied to convert pixel dimensions into real physical measurements,0.87,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:frame_rate,Paper:mitra,REPORTED_IN:419c72fb70d929aa,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:frame_rate,Dataset:sopat_image_series,HAS_PROPERTY:fed4d263746e3260,HAS_PROPERTY,Images were acquired at a fixed frame rate of 20 Hz.,at a fixed frame rate of 20Hz,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:frame_rate,Limitation:biased_statistical_evaluations,INFLUENCES:bfcd5e5acc8a712f,INFLUENCES,Frame rate selection aims to reduce repeated captures that could bias statistics.,could otherwise lead to biased statistical evaluations,0.83,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Concept:statistical_significance_granule_size_distribution,Paper:mitra,REPORTED_IN:a97193700a2a0ec9,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Limitation:biased_statistical_evaluations,Paper:mitra,REPORTED_IN:66f42d005db4946d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:focus_position,Paper:mitra,REPORTED_IN:7304656ddc58bc0d,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:focus_position,Concept:image_quality,AFFECTS:4fd4521f2ca6feda,AFFECTS,Focus was adjusted to optimize image clarity for granules passing through the focal plane.,to optimize image clarity for granules,0.8,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Variable:strobe_intensity,Paper:mitra,REPORTED_IN:7ba5558b7d9dcc60,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Variable:exposure_time,Paper:mitra,REPORTED_IN:78f466d1ad3b22aa,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:sopat_image_series,Paper:mitra,REPORTED_IN:579c8b9a11e9be00,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:sopat_image_series,Concept:statistical_significance_granule_size_distribution,SUPPORTS:9cd069b6993113c4,SUPPORTS,Acquiring 100 images per condition supports statistical significance of size distributions.,"To ensure statistical significance in the granule size distribution at each time point, 100 images were acquired",0.84,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Dataset:sopat_image_series,Method:image_processing_method,USES:47f3e4ae020d60cd,USES,The collected image series was processed to extract size and shape descriptor distributions.,was subsequently processed to extract granule size and shape descriptor distributions,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Method:image_processing_method,Paper:mitra,REPORTED_IN:adbe8f6627174490,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Method:two_dimensional_image_analysis,Paper:mitra,REPORTED_IN:0d3f302e833f1721,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Method:two_dimensional_image_analysis,Dataset:sopat_image_series,DERIVED_FROM:1c85c55828162ac6,DERIVED_FROM,2D image analysis is performed on SOPAT images.,derived from two-dimensional (2D) image analysis of SOPAT images,0.88,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:maximum_feret_diameter,Paper:mitra,REPORTED_IN:4c9260405ebb5bd2,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Descriptor:maximum_feret_diameter,Method:two_dimensional_image_analysis,DERIVED_FROM:db46d51b444e31db,DERIVED_FROM,Maximum Feret diameter is derived from 2D image analysis.,two key size and shape descriptors derived from two-dimensional (2D) image analysis,0.82,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:maximum_feret_diameter,Variable:d_fmax,MENTIONS:3c7493a34d278f23,MENTIONS,Maximum Feret diameter is denoted by d_Fmax.,Maximum Feret diameter (d )—,0.75,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Document:regolith_p7_chunk_3b9026e63363ad14,Paper:regolith,REPORTED_IN:96979ed53993f737,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,1.0,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,,,
Dataset:segmented_particles_data,Paper:regolith,REPORTED_IN:84c5c8fbd9792e5a,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,1.0,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,,,
Dataset:segmented_particles_data,Descriptor:particle_descriptors,USES:2c1524afae4c57c2,USES,The data of segmented particles is used by computing particle descriptors to obtain an analysis dataset.,By computing the particle descriptors,0.82,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Dataset:segmented_particles_data,Method:statistical_analysis_similarities,SUPPORTS:eb6222e63b6b30a4,SUPPORTS,The dataset obtained from segmented particles forms the basis for the subsequent statistical analysis of regolith simulants.,forms the basis for the following statistical analysis,0.86,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Descriptor:particle_descriptors,Paper:regolith,REPORTED_IN:b2d2555f99c5e99a,REPORTED_IN,reported in this paper,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,1.0,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,,,
Descriptor:particle_descriptors,Material:csm-lht-1,APPLIES_TO:3ccd4c552d80102f,APPLIES_TO,The particle descriptors referenced are those of CSM-LHT-1.,particle descriptors of CSM-LHT-1,0.9,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Material:regolith_simulants,Paper:regolith,REPORTED_IN:eb492606ae8097eb,REPORTED_IN,reported in this paper,regolith.pdf p.3 page_text chunk_99780812c420d780,1.0,regolith.pdf p.3 page_text chunk_99780812c420d780,,,
Material:regolith_simulants,Material:fines,HAS_PROPERTY:9f8e39af1038deb3,HAS_PROPERTY,Regolith simulants may contain hugely different amounts of fines.,regolith simulants may contain hugely different amounts of fines,0.85,regolith.pdf p.7 page_text chunk_73c87c0131a065ed,chunk_73c87c0131a065ed,7,regolith.pdf
Material:regolith_simulants,Limitation:simulant_representativeness_unclear,LIMITED_BY:281329b98f92101a,LIMITED_BY,The representativeness of simulants for lunar regolith mechanical properties is stated as unclear.,it remains unclear whether regolith simulants are representative for lunar regolith with respect to their mechanical properties,0.9,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Material:regolith_simulants,Limitation:predict_behavior_limitation,LIMITED_BY:8b488eb144c9453f,LIMITED_BY,The chunk claims simulants may be insufficient for predicting actual regolith mechanical behavior under lunar conditions.,regolith simulants may be insufficient to reliably predict the mechanical behavior of actual regolith under lunar conditions,0.9,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Material:regolith_simulants,Concept:mare_regolith,APPLIES_TO:44e0aa04d2ce6d8f,APPLIES_TO,Some simulants represent mare regolith.,regolith simulants representing mare,0.8,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Material:regolith_simulants,Concept:highlands_regolith,APPLIES_TO:cb0b88dafad9fb76,APPLIES_TO,Some simulants represent highlands regolith.,and highlands regolith,0.8,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Material:regolith_simulants,Dataset:three_lunar_samples,COMPARES_WITH:7ee7d0a9fc5f1d7a,COMPARES_WITH,The chunk states simulants are compared to three different samples of lunar regolith.,we compare these simulants to three different samples of lunar regolith,0.9,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Material:regolith_simulants,Finding:shape_investigation_necessity,SUPPORTS:40664bd84229e112,SUPPORTS,Comparisons involving simulants are said to highlight the necessity of thoroughly investigating lunar regolith particle shapes.,highlighting the necessity for a thorough investigation of the shapes of lunar regolith particles,0.8,regolith.pdf p.2 page_text chunk_44889c813b9be835,chunk_44889c813b9be835,2,regolith.pdf
Material:regolith_simulants,Material:lunar_regolith,COMPARES_WITH:5e113a3a9914316e,COMPARES_WITH,Regolith simulants are used as substitutes for lunar regolith in terrestrial experiments.,use regolith simulants as substitutes for lunar regolith,0.85,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Material:regolith_simulants,Limitation:limitation_comparability_unclear,LIMITED_BY:f64b7148c3cab6c6,LIMITED_BY,Comparability of simulant mechanical properties to lunar regolith is uncertain.,it is unclear to what extent the mechanical properties of the simulants ... are comparable to those of lunar regolith,0.82,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Method:statistical_analysis_similarities,Paper:regolith,REPORTED_IN:33c3d94f9395eb50,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,1.0,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,,,
Method:statistical_analysis_similarities,Material:regolith_simulants,APPLIES_TO:01a71c16cc69713b,APPLIES_TO,The statistical analysis concerns similarities and differences of regolith simulants.,similarities and differences of regolith simulants,0.9,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Concept:r_vine_copulas,Paper:regolith,REPORTED_IN:c04056b53fe16b89,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,1.0,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,,,
Concept:r_vine_copulas,Method:pair_copula_approach,DERIVED_FROM:104d190a57668af4,DERIVED_FROM,R-vine copulas are based on the pair-copula approach.,R-vine copulas are based on the so-called pair-copula approach,0.93,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Method:pair_copula_approach,Paper:regolith,REPORTED_IN:4b5aeeaf20e08596,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:pair_copula_approach,Equation:equation_8,SUPPORTS:f218407ab4466251,SUPPORTS,Iterative application of the pair-copula approach yields representation formulas similar to Equation (8).,"By iteratively applying the pair-copula approach stated above, representation formulas similar to that given in Equation (8)",0.78,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:pair_copula_approach,Concept:univariate_densities_f1_f2_f3,USES:ff73c41f4f6bb53c,USES,The pair-copula representation expresses multivariate densities using univariate probability densities.,d-variate probability densities are expressed by univariate probability densities,0.75,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:pair_copula_approach,Concept:bivariate_copula_densities,USES:3979bf3143a41b0c,USES,The pair-copula representation expresses multivariate densities using bivariate copula densities.,and bivariate copula densities,0.78,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Variable:random_vector_x,Paper:regolith,REPORTED_IN:8289d3d92d88c8de,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_73c87c0131a065ed,1.0,regolith.pdf p.7 page_text chunk_73c87c0131a065ed,,,
Variable:random_vector_x,Variable:joint_density_f,HAS_PROPERTY:5eb72cee21ad689c,HAS_PROPERTY,The random vector X has a joint probability density f.,"with joint probability density f:R3 →[0,∞)",0.9,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Variable:random_vector_x,Variable:marginal_densities_f1_f2_f3,HAS_PROPERTY:db827ac632c0dbd3,HAS_PROPERTY,"The random vector X has marginal densities f1,f2,f3.","marginal densities f1,f2,f3",0.9,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Variable:random_vector_x,Variable:cdfs_f1_f2_f3,HAS_PROPERTY:7c6ab2cbf213893f,HAS_PROPERTY,"The random vector X has corresponding univariate cumulative distribution functions F1,F2,F3.","corresponding (univariate) cumulative distribution functions F1,F2,F3",0.88,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,chunk_3b9026e63363ad14,7,regolith.pdf
Variable:joint_density_f,Paper:regolith,REPORTED_IN:99b2ead1d248076f,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,1.0,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,,,
Variable:marginal_densities_f1_f2_f3,Paper:regolith,REPORTED_IN:9d71eb5b5a23d592,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,1.0,regolith.pdf p.7 page_text chunk_3b9026e63363ad14,,,
