source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Dataset:sopat_image_series,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:d3ecbef9341216b2,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:sopat_image_series,Paper:mitra,REPORTED_IN:579c8b9a11e9be00,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Dataset:sopat_image_series,Concept:statistical_significance_granule_size_distribution,SUPPORTS:9cd069b6993113c4,SUPPORTS,Acquiring 100 images per condition supports statistical significance of size distributions.,"To ensure statistical significance in the granule size distribution at each time point, 100 images were acquired",0.84,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Dataset:sopat_image_series,Method:image_processing_method,USES:47f3e4ae020d60cd,USES,The collected image series was processed to extract size and shape descriptor distributions.,was subsequently processed to extract granule size and shape descriptor distributions,0.9,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Method:image_processing_method,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:d192c68c8d28bffe,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Method:image_processing_method,Paper:mitra,REPORTED_IN:adbe8f6627174490,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Method:two_dimensional_image_analysis,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:418071483b0de729,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Method:two_dimensional_image_analysis,Paper:mitra,REPORTED_IN:0d3f302e833f1721,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Method:two_dimensional_image_analysis,Dataset:sopat_image_series,DERIVED_FROM:1c85c55828162ac6,DERIVED_FROM,2D image analysis is performed on SOPAT images.,derived from two-dimensional (2D) image analysis of SOPAT images,0.88,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:maximum_feret_diameter,Chunk:chunk_9082cc6cb7d7ca45,EVIDENCED_BY:375063bd985f87d5,EVIDENCED_BY,supported by chunk,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Descriptor:maximum_feret_diameter,Paper:mitra,REPORTED_IN:4c9260405ebb5bd2,REPORTED_IN,reported in this paper,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,1.0,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,,,
Descriptor:maximum_feret_diameter,Method:two_dimensional_image_analysis,DERIVED_FROM:db46d51b444e31db,DERIVED_FROM,Maximum Feret diameter is derived from 2D image analysis.,two key size and shape descriptors derived from two-dimensional (2D) image analysis,0.82,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
Descriptor:maximum_feret_diameter,Variable:d_fmax,MENTIONS:3c7493a34d278f23,MENTIONS,Maximum Feret diameter is denoted by d_Fmax.,Maximum Feret diameter (d )—,0.75,mitra.pdf p.8 page_text chunk_9082cc6cb7d7ca45,chunk_9082cc6cb7d7ca45,8,mitra.pdf
